transaction_id,account_id,transaction_date,transaction_type,category,amount,payment_mode,merchant_category,transaction_status,transaction_year,transaction_month,transaction_month_name
T020532,A01886,2026-07-07,Credit,Bills,56489.66,Net Banking,Restaurant,Success,2026,7,July
T020533,A01129,2026-07-02,Debit,Bills,40845.67,Credit Card,Education,Success,2026,7,July
T020534,A03269,2024-10-03,Debit,Travel,86143.26,UPI,Retail,Success,2024,10,October
T020535,A00593,2026-07-19,Debit,Utilities,61332.57,Net Banking,Fuel,Success,2026,7,July
T020536,A04649,2026-05-13,Credit,Groceries,20403.79,Credit Card,Online,Success,2026,5,May
T020537,A00853,2026-03-03,Debit,Bills,91121.7,UPI,Healthcare,Success,2026,3,March
T020538,A01567,2024-12-22,Debit,Travel,33214.69,UPI,Retail,Success,2024,12,December
T020539,A03085,2026-07-06,Debit,Bills,4624.19,Credit Card,Other,Success,2026,7,July
T020540,A00821,2026-09-12,Credit,Bills,27579.37,Debit Card,Fuel,Failed,2026,9,September
T020541,A00436,2026-07-06,Credit,Food,88579.13,ATM,Travel,Success,2026,7,July
T020542,A02516,2025-06-04,Credit,Shopping,65955.95,Debit Card,Other,Pending,2025,6,June
T020543,A03532,2025-09-01,Credit,Travel,26597.6,UPI,Education,Success,2025,9,September
T020544,A02382,2026-05-24,Credit,Entertainment,16642.68,Debit Card,Grocery,Success,2026,5,May
T020545,A03473,2024-10-09,Credit,Other,84432.42,Credit Card,Online,Success,2024,10,October
T020546,A03117,2024-09-26,Credit,Utilities,64232.59,UPI,Education,Failed,2024,9,September
T020547,A03209,2025-02-18,Credit,Food,39984.63,Credit Card,Online,Success,2025,2,February
T020548,A03361,2025-05-17,Credit,Healthcare,24923.26,Credit Card,Other,Success,2025,5,May
T020549,A02393,2025-06-09,Debit,Entertainment,60771.74,ATM,Healthcare,Success,2025,6,June
T020550,A03736,2025-01-24,Debit,Education,73956.87,Net Banking,Online,Success,2025,1,January
T020551,A00617,2025-01-16,Credit,Shopping,21593.98,ATM,Online,Success,2025,1,January
T020552,A03129,2026-02-13,Credit,Travel,2188.88,Credit Card,Grocery,Failed,2026,2,February
T020553,A03708,2024-09-23,Debit,Utilities,32974.53,Net Banking,Grocery,Success,2024,9,September
T020554,A03827,2025-03-05,Credit,Groceries,69074.02,ATM,Restaurant,Success,2025,3,March
T020555,A02978,2024-10-05,Debit,Healthcare,10189.94,Credit Card,Education,Success,2024,10,October
T020556,A04283,2026-01-15,Credit,Other,98792.38,Credit Card,Restaurant,Success,2026,1,January
T020557,A04660,2025-04-16,Credit,Groceries,77895.31,Net Banking,Utility,Success,2025,4,April
T020558,A02048,2026-04-23,Debit,Education,67591.08,Debit Card,Travel,Success,2026,4,April
T020559,A04847,2025-03-17,Debit,Travel,39969.75,UPI,Grocery,Success,2025,3,March
T020560,A02343,2024-09-26,Debit,Bills,72944.35,UPI,Other,Success,2024,9,September
T020561,A04095,2026-08-05,Debit,Food,61615.17,Debit Card,Healthcare,Success,2026,8,August
T020562,A03279,2025-04-03,Credit,Shopping,78704.37,Net Banking,Utility,Success,2025,4,April
T020563,A01793,2026-07-21,Credit,Entertainment,91091.95,ATM,Healthcare,Success,2026,7,July
T020564,A00404,2024-11-27,Debit,Other,23098.9,ATM,Healthcare,Success,2024,11,November
T020565,A03984,2024-10-05,Debit,Healthcare,74205.0,ATM,Fuel,Success,2024,10,October
T020566,A04547,2025-10-03,Debit,Bills,41747.97,Net Banking,Retail,Success,2025,10,October
T020567,A03478,2025-03-05,Credit,Travel,35110.5,Debit Card,Other,Success,2025,3,March
T020568,A00272,2025-07-14,Credit,Other,35083.98,Debit Card,Fuel,Success,2025,7,July
T020569,A01909,2024-11-14,Debit,Healthcare,25011.68,Credit Card,Travel,Success,2024,11,November
T020570,A02731,2026-06-29,Credit,Shopping,88642.17,UPI,Retail,Success,2026,6,June
T020571,A01556,2025-03-12,Debit,Education,11683.94,Debit Card,Travel,Success,2025,3,March
T020572,A03973,2025-04-05,Debit,Healthcare,40008.49,UPI,Utility,Success,2025,4,April
T020573,A00962,2025-03-14,Debit,Utilities,23890.66,Debit Card,Education,Failed,2025,3,March
T020574,A02395,2025-05-22,Credit,Healthcare,19358.32,ATM,Grocery,Success,2025,5,May
T020575,A02251,2025-12-27,Debit,Travel,87923.8,UPI,Online,Success,2025,12,December
T020576,A03620,2026-04-17,Debit,Groceries,46788.67,ATM,Grocery,Success,2026,4,April
T020577,A02150,2025-12-21,Credit,Groceries,98385.32,Debit Card,Utility,Success,2025,12,December
T020578,A03332,2025-08-06,Debit,Travel,22550.36,ATM,Other,Success,2025,8,August
T020579,A00847,2025-02-04,Credit,Utilities,93423.38,Debit Card,Grocery,Success,2025,2,February
T020580,A01186,2025-06-16,Debit,Utilities,36520.18,UPI,Other,Success,2025,6,June
T020581,A00298,2025-10-14,Debit,Groceries,81616.12,Debit Card,Other,Success,2025,10,October
T020582,A01477,2026-07-17,Debit,Healthcare,48120.32,Credit Card,Other,Success,2026,7,July
T020583,A03391,2025-11-11,Credit,Other,74878.76,Net Banking,Restaurant,Success,2025,11,November
T020584,A02786,2024-09-16,Credit,Healthcare,83541.02,Debit Card,Online,Success,2024,9,September
T020585,A04081,2026-07-31,Credit,Groceries,93606.63,Debit Card,Education,Success,2026,7,July
T020586,A03008,2025-02-08,Debit,Food,27789.78,ATM,Healthcare,Success,2025,2,February
T020587,A03462,2026-02-26,Debit,Shopping,74493.46,Debit Card,Education,Success,2026,2,February
T020588,A03134,2024-11-10,Credit,Education,18115.47,ATM,Travel,Success,2024,11,November
T020589,A03767,2026-03-01,Debit,Other,4133.37,ATM,Other,Success,2026,3,March
T020590,A02705,2025-03-14,Credit,Entertainment,98018.32,UPI,Grocery,Success,2025,3,March
T020591,A02982,2026-03-04,Debit,Entertainment,74981.56,ATM,Restaurant,Success,2026,3,March
T020592,A02872,2026-05-08,Credit,Groceries,40545.89,Credit Card,Education,Success,2026,5,May
T020593,A04936,2025-11-29,Credit,Healthcare,61409.28,UPI,Travel,Success,2025,11,November
T020594,A04710,2026-04-18,Credit,Other,60361.51,UPI,Other,Success,2026,4,April
T020595,A01028,2025-07-28,Debit,Travel,21540.11,Net Banking,Retail,Success,2025,7,July
T020596,A04759,2026-07-07,Credit,Groceries,44627.51,ATM,Online,Success,2026,7,July
T020597,A01972,2026-06-06,Debit,Bills,91889.87,UPI,Utility,Success,2026,6,June
T020598,A04860,2025-03-22,Credit,Utilities,30259.02,Debit Card,Grocery,Success,2025,3,March
T020599,A04689,2025-07-23,Debit,Healthcare,81236.23,Credit Card,Other,Success,2025,7,July
T020600,A01653,2025-05-01,Debit,Shopping,74002.26,ATM,Restaurant,Success,2025,5,May
T020601,A00852,2026-02-27,Debit,Entertainment,38438.84,ATM,Grocery,Success,2026,2,February
T020602,A02941,2026-08-17,Debit,Travel,22699.92,Net Banking,Education,Success,2026,8,August
T020603,A03563,2026-04-21,Debit,Other,29465.62,Net Banking,Travel,Success,2026,4,April
T020604,A04720,2025-07-13,Debit,Healthcare,14618.07,Credit Card,Education,Success,2025,7,July
T020605,A02933,2025-03-10,Credit,Bills,30597.65,UPI,Other,Success,2025,3,March
T020606,A03110,2025-08-25,Credit,Utilities,91666.5,UPI,Healthcare,Pending,2025,8,August
T020607,A03721,2026-04-13,Credit,Bills,75943.27,Net Banking,Grocery,Success,2026,4,April
T020608,A03010,2026-05-26,Credit,Entertainment,75738.27,Net Banking,Fuel,Success,2026,5,May
T020609,A02787,2025-04-05,Credit,Utilities,27784.12,Net Banking,Healthcare,Success,2025,4,April
T020610,A00915,2025-04-25,Credit,Bills,85119.61,ATM,Healthcare,Success,2025,4,April
T020611,A03902,2026-05-15,Debit,Entertainment,78690.83,Credit Card,Grocery,Success,2026,5,May
T020612,A03130,2025-12-14,Credit,Education,33587.59,UPI,Utility,Success,2025,12,December
T020613,A01810,2026-03-28,Credit,Bills,80728.26,ATM,Restaurant,Failed,2026,3,March
T020614,A04849,2026-04-28,Debit,Shopping,49446.33,UPI,Fuel,Success,2026,4,April
T020615,A01546,2025-06-01,Credit,Education,56797.21,Credit Card,Grocery,Failed,2025,6,June
T020616,A01385,2025-02-22,Credit,Entertainment,29085.54,Credit Card,Grocery,Success,2025,2,February
T020617,A03588,2026-07-31,Credit,Education,37403.71,UPI,Healthcare,Pending,2026,7,July
T020618,A03310,2025-06-20,Debit,Other,69073.56,Net Banking,Healthcare,Success,2025,6,June
T020619,A00353,2025-03-04,Debit,Shopping,17448.15,Credit Card,Grocery,Success,2025,3,March
T020620,A02942,2025-08-31,Credit,Healthcare,55245.36,Credit Card,Fuel,Success,2025,8,August
T020621,A00675,2025-06-01,Debit,Other,62793.92,Net Banking,Travel,Success,2025,6,June
T020622,A01624,2025-12-02,Debit,Groceries,12227.36,Credit Card,Online,Success,2025,12,December
T020623,A02873,2026-04-14,Debit,Utilities,66188.12,Debit Card,Fuel,Success,2026,4,April
T020624,A00714,2025-08-06,Credit,Education,30138.76,Net Banking,Travel,Success,2025,8,August
T020625,A01201,2026-04-06,Credit,Groceries,2858.46,Credit Card,Retail,Success,2026,4,April
T020626,A00081,2025-11-19,Debit,Education,97552.97,ATM,Restaurant,Success,2025,11,November
T020627,A03434,2025-04-30,Debit,Other,70254.01,Net Banking,Travel,Success,2025,4,April
T020628,A03643,2025-01-05,Credit,Education,28079.72,Debit Card,Grocery,Success,2025,1,January
T020629,A02542,2025-08-07,Debit,Food,16738.8,Net Banking,Healthcare,Success,2025,8,August
T020630,A02494,2025-08-24,Credit,Healthcare,64977.68,UPI,Other,Success,2025,8,August
T020631,A04635,2026-02-15,Credit,Food,72986.73,Credit Card,Education,Success,2026,2,February
T020632,A04238,2025-01-12,Debit,Groceries,28817.26,Debit Card,Utility,Success,2025,1,January
T020633,A00036,2025-01-25,Credit,Food,32369.54,Credit Card,Grocery,Success,2025,1,January
T020634,A01630,2026-03-28,Debit,Shopping,98513.54,Debit Card,Utility,Success,2026,3,March
T020635,A04522,2025-09-05,Credit,Healthcare,21333.45,Debit Card,Restaurant,Success,2025,9,September
T020636,A04363,2025-05-26,Debit,Healthcare,74419.42,Debit Card,Grocery,Success,2025,5,May
T020637,A02228,2026-09-08,Debit,Food,17543.2,UPI,Retail,Success,2026,9,September
T020638,A01200,2024-09-19,Credit,Entertainment,6676.73,ATM,Travel,Success,2024,9,September
T020639,A04287,2025-01-23,Debit,Food,26926.29,Debit Card,Travel,Success,2025,1,January
T020640,A01296,2026-02-16,Credit,Shopping,36730.6,Debit Card,Healthcare,Success,2026,2,February
T020641,A02316,2025-03-28,Credit,Healthcare,68370.33,Debit Card,Restaurant,Success,2025,3,March
T020642,A01746,2026-03-31,Credit,Groceries,14076.45,Debit Card,Retail,Success,2026,3,March
T020643,A00852,2026-04-14,Debit,Education,1429.17,Net Banking,Travel,Success,2026,4,April
T020644,A04804,2026-01-16,Debit,Travel,15038.28,Credit Card,Grocery,Success,2026,1,January
T020645,A03574,2025-08-15,Debit,Shopping,89028.59,Debit Card,Grocery,Success,2025,8,August
T020646,A00856,2025-03-28,Debit,Bills,55876.33,UPI,Travel,Success,2025,3,March
T020647,A00641,2026-05-03,Debit,Entertainment,21024.25,ATM,Utility,Success,2026,5,May
T020648,A01276,2026-02-17,Debit,Groceries,46810.2,ATM,Education,Success,2026,2,February
T020649,A00914,2025-07-30,Credit,Groceries,38618.53,UPI,Healthcare,Success,2025,7,July
T020650,A00337,2026-07-12,Credit,Bills,2048.39,UPI,Other,Success,2026,7,July
T020651,A00509,2026-06-22,Credit,Healthcare,99313.94,ATM,Other,Success,2026,6,June
T020652,A03942,2024-10-30,Debit,Food,49624.35,Net Banking,Utility,Success,2024,10,October
T020653,A03423,2026-03-26,Debit,Shopping,28425.69,Debit Card,Retail,Success,2026,3,March
T020654,A04499,2026-03-26,Credit,Groceries,78791.34,Debit Card,Retail,Success,2026,3,March
T020655,A03290,2025-07-19,Debit,Healthcare,31380.05,ATM,Education,Success,2025,7,July
T020656,A04840,2026-05-10,Debit,Utilities,93055.47,Debit Card,Retail,Pending,2026,5,May
T020657,A00953,2026-07-29,Credit,Groceries,6578.75,Credit Card,Restaurant,Success,2026,7,July
T020658,A03257,2026-08-26,Credit,Food,35850.31,Net Banking,Retail,Success,2026,8,August
T020659,A00307,2025-07-07,Credit,Bills,66936.87,ATM,Retail,Success,2025,7,July
T020660,A01054,2026-08-05,Debit,Groceries,61873.47,Debit Card,Grocery,Success,2026,8,August
T020661,A03861,2026-03-21,Debit,Food,76874.25,Debit Card,Education,Success,2026,3,March
T020662,A03472,2025-05-31,Debit,Bills,53610.89,Debit Card,Retail,Success,2025,5,May
T020663,A04340,2026-09-12,Credit,Entertainment,28327.52,UPI,Utility,Success,2026,9,September
T020664,A04203,2024-10-03,Debit,Entertainment,59144.86,UPI,Education,Success,2024,10,October
T020665,A01202,2025-08-07,Credit,Utilities,10522.65,UPI,Fuel,Success,2025,8,August
T020666,A04659,2026-05-22,Credit,Other,72923.35,Credit Card,Healthcare,Success,2026,5,May
T020667,A04537,2025-12-23,Credit,Healthcare,90319.68,ATM,Healthcare,Success,2025,12,December
T020668,A00120,2025-05-03,Credit,Entertainment,15150.03,Net Banking,Other,Success,2025,5,May
T020669,A01454,2025-09-03,Credit,Travel,31919.6,Debit Card,Education,Success,2025,9,September
T020670,A03157,2025-11-21,Credit,Education,83660.99,Debit Card,Retail,Success,2025,11,November
T020671,A00182,2026-07-13,Debit,Groceries,25132.57,Debit Card,Online,Success,2026,7,July
T020672,A02152,2026-05-18,Debit,Travel,32700.39,UPI,Travel,Success,2026,5,May
T020673,A03896,2025-07-06,Debit,Travel,10804.47,ATM,Education,Success,2025,7,July
T020674,A02436,2026-06-09,Debit,Utilities,39895.77,ATM,Grocery,Success,2026,6,June
T020675,A04341,2025-11-02,Debit,Utilities,8258.95,Credit Card,Online,Success,2025,11,November
T020676,A01763,2024-11-25,Credit,Food,70050.43,Credit Card,Utility,Success,2024,11,November
T020677,A03358,2026-01-30,Debit,Utilities,9380.52,Debit Card,Online,Success,2026,1,January
T020678,A00781,2025-06-13,Debit,Bills,45094.34,UPI,Utility,Failed,2025,6,June
T020679,A01481,2025-06-22,Credit,Healthcare,50026.6,ATM,Fuel,Success,2025,6,June
T020680,A04441,2024-10-31,Credit,Bills,45149.55,UPI,Utility,Success,2024,10,October
T020681,A03614,2025-12-30,Credit,Entertainment,26331.33,ATM,Retail,Success,2025,12,December
T020682,A01655,2024-12-08,Credit,Entertainment,14964.05,ATM,Utility,Success,2024,12,December
T020683,A04454,2025-03-28,Credit,Travel,80702.77,Debit Card,Other,Failed,2025,3,March
T020684,A03113,2024-11-23,Credit,Entertainment,90582.64,UPI,Utility,Failed,2024,11,November
T020685,A02089,2025-04-15,Credit,Healthcare,59472.28,Credit Card,Healthcare,Success,2025,4,April
T020686,A04808,2026-01-05,Credit,Entertainment,51132.82,ATM,Healthcare,Success,2026,1,January
T020687,A01673,2025-07-31,Debit,Groceries,19446.11,Debit Card,Retail,Success,2025,7,July
T020688,A01180,2025-08-19,Debit,Travel,96285.78,ATM,Travel,Success,2025,8,August
T020689,A00538,2025-04-28,Credit,Healthcare,72613.0,Net Banking,Healthcare,Success,2025,4,April
T020690,A01491,2026-04-07,Debit,Utilities,26670.98,ATM,Online,Success,2026,4,April
T020691,A03468,2024-12-12,Debit,Education,83169.64,Credit Card,Healthcare,Success,2024,12,December
T020692,A04492,2025-01-23,Credit,Travel,19442.88,Net Banking,Grocery,Success,2025,1,January
T020693,A02007,2024-11-26,Credit,Travel,40455.61,Credit Card,Travel,Success,2024,11,November
T020694,A02850,2025-06-29,Debit,Travel,41590.38,Credit Card,Fuel,Success,2025,6,June
T020695,A02684,2025-10-05,Credit,Education,33572.26,Credit Card,Fuel,Success,2025,10,October
T020696,A02445,2025-05-18,Debit,Travel,64548.65,Credit Card,Other,Success,2025,5,May
T020697,A00536,2025-08-29,Credit,Travel,74848.32,Credit Card,Other,Success,2025,8,August
T020698,A03042,2025-10-10,Debit,Utilities,80070.56,Net Banking,Healthcare,Success,2025,10,October
T020699,A00050,2024-11-28,Debit,Entertainment,19742.77,Credit Card,Education,Success,2024,11,November
T020700,A01562,2026-01-02,Credit,Entertainment,91361.15,ATM,Online,Success,2026,1,January
T020701,A02445,2025-03-03,Credit,Utilities,28787.63,ATM,Retail,Success,2025,3,March
T020702,A04208,2026-05-16,Debit,Bills,45644.7,Debit Card,Other,Success,2026,5,May
T020703,A02302,2026-07-06,Debit,Food,4973.97,UPI,Online,Success,2026,7,July
T020704,A01540,2025-08-18,Credit,Entertainment,59853.16,UPI,Grocery,Success,2025,8,August
T020705,A04243,2026-02-13,Credit,Entertainment,6171.16,Debit Card,Other,Success,2026,2,February
T020706,A02549,2025-12-25,Debit,Other,88487.54,Credit Card,Education,Success,2025,12,December
T020707,A03926,2025-04-19,Credit,Utilities,4271.62,ATM,Other,Failed,2025,4,April
T020708,A04584,2026-01-15,Debit,Food,15000.83,ATM,Other,Success,2026,1,January
T020709,A03027,2024-10-21,Credit,Utilities,4665.46,Credit Card,Fuel,Success,2024,10,October
T020710,A04091,2025-12-31,Credit,Entertainment,78460.34,Debit Card,Online,Success,2025,12,December
T020711,A02162,2025-08-09,Debit,Healthcare,92792.01,UPI,Online,Success,2025,8,August
T020712,A02126,2026-06-25,Debit,Groceries,6220.83,Net Banking,Healthcare,Success,2026,6,June
T020713,A03772,2025-04-30,Credit,Groceries,30928.94,Net Banking,Other,Success,2025,4,April
T020714,A00528,2025-01-07,Debit,Food,90930.14,UPI,Grocery,Success,2025,1,January
T020715,A02311,2026-04-20,Debit,Healthcare,74076.44,Net Banking,Restaurant,Success,2026,4,April
T020716,A04631,2026-04-15,Debit,Other,75647.92,ATM,Retail,Failed,2026,4,April
T020717,A02773,2025-01-06,Debit,Other,88969.13,ATM,Fuel,Success,2025,1,January
T020718,A04027,2025-11-05,Credit,Food,32047.79,ATM,Utility,Success,2025,11,November
T020719,A00933,2026-01-27,Debit,Entertainment,87122.94,Credit Card,Healthcare,Success,2026,1,January
T020720,A01044,2025-09-09,Debit,Other,16311.67,Debit Card,Retail,Success,2025,9,September
T020721,A00060,2026-06-01,Credit,Utilities,47539.97,Debit Card,Utility,Success,2026,6,June
T020722,A03887,2026-07-06,Debit,Entertainment,29743.29,Net Banking,Education,Success,2026,7,July
T020723,A00183,2026-07-28,Debit,Healthcare,11058.2,Net Banking,Fuel,Success,2026,7,July
T020724,A04864,2026-06-30,Debit,Shopping,53319.33,UPI,Healthcare,Success,2026,6,June
T020725,A01863,2026-07-26,Credit,Entertainment,87003.44,UPI,Retail,Success,2026,7,July
T020726,A01233,2024-09-28,Credit,Entertainment,89726.4,Net Banking,Other,Success,2024,9,September
T020727,A03086,2024-12-05,Debit,Travel,17278.23,ATM,Retail,Success,2024,12,December
T020728,A03465,2025-07-21,Debit,Food,43121.89,UPI,Online,Failed,2025,7,July
T020729,A02095,2026-09-05,Debit,Entertainment,88734.83,Net Banking,Retail,Failed,2026,9,September
T020730,A01430,2026-02-03,Credit,Entertainment,1016.96,UPI,Travel,Success,2026,2,February
T020731,A02407,2024-10-17,Debit,Food,16293.9,Debit Card,Fuel,Success,2024,10,October
T020732,A04852,2026-05-30,Debit,Healthcare,76421.07,Credit Card,Retail,Success,2026,5,May
T020733,A02328,2025-07-29,Debit,Utilities,72804.85,Credit Card,Healthcare,Success,2025,7,July
T020734,A01822,2025-06-10,Credit,Food,91964.91,ATM,Travel,Success,2025,6,June
T020735,A01338,2026-08-16,Debit,Healthcare,35281.29,ATM,Healthcare,Success,2026,8,August
T020736,A03630,2026-07-24,Debit,Food,80063.81,ATM,Grocery,Success,2026,7,July
T020737,A00215,2024-12-12,Credit,Other,40767.64,Credit Card,Utility,Success,2024,12,December
T020738,A02456,2026-04-20,Credit,Groceries,34422.79,Debit Card,Restaurant,Success,2026,4,April
T020739,A00830,2025-05-16,Debit,Shopping,15119.01,ATM,Other,Failed,2025,5,May
T020740,A00194,2025-06-04,Debit,Healthcare,65113.64,UPI,Retail,Success,2025,6,June
T020741,A01260,2026-02-01,Credit,Healthcare,86467.04,Net Banking,Online,Success,2026,2,February
T020742,A03870,2025-02-11,Debit,Other,47626.03,Credit Card,Grocery,Success,2025,2,February
T020743,A00295,2024-11-12,Debit,Entertainment,49670.35,ATM,Online,Success,2024,11,November
T020744,A04021,2026-04-29,Debit,Travel,49235.72,UPI,Grocery,Success,2026,4,April
T020745,A03353,2026-09-02,Credit,Utilities,55737.17,Net Banking,Utility,Failed,2026,9,September
T020746,A03092,2025-06-14,Credit,Healthcare,99353.45,Credit Card,Online,Success,2025,6,June
T020747,A01639,2024-10-10,Credit,Other,97831.98,Net Banking,Education,Success,2024,10,October
T020748,A01201,2025-05-04,Credit,Other,7179.32,Net Banking,Restaurant,Success,2025,5,May
