transaction_id,account_id,transaction_date,transaction_type,category,amount,payment_mode,merchant_category,transaction_status
T029687,A01585,2025-09-12,Credit,Food,84396.66,Credit Card,Other,Success
T029688,A04158,2025-09-09,Credit,Utilities,20431.22,UPI,Education,Success
T029689,A00501,2025-04-21,Debit,Bills,87195.05,UPI,Restaurant,Success
T029690,A03150,2025-11-21,Debit,Entertainment,30256.63,Net Banking,Healthcare,Success
T029691,A01270,2026-09-02,Debit,Groceries,90472.45,ATM,Education,Success
T029692,A02739,2024-11-15,Debit,Other,15075.31,Net Banking,Travel,Success
T029693,A00255,2026-06-14,Debit,Food,8916.64,Credit Card,Fuel,Success
T029694,A00282,2026-04-24,Debit,Shopping,3564.5,Credit Card,Other,Failed
T029695,A00845,2025-10-03,Credit,Food,13765.74,Debit Card,Other,Success
T029696,A01161,2025-05-22,Debit,Other,54520.03,UPI,Healthcare,Success
T029697,A00711,2025-04-03,Credit,Utilities,18103.97,ATM,Utility,Success
T029698,A02674,2025-09-21,Debit,Entertainment,75839.05,ATM,Other,Success
T029699,A02558,2025-06-16,Debit,Utilities,28924.8,Debit Card,Grocery,Success
T029700,A00228,2025-10-11,Debit,Bills,29930.94,Credit Card,Online,Success
T029701,A02805,2025-09-12,Credit,Shopping,59140.24,Debit Card,Other,Success
T029702,A01282,2025-01-24,Debit,Bills,13141.3,ATM,Education,Success
T029703,A03433,2025-11-01,Credit,Groceries,67643.26,ATM,Retail,Success
T029704,A01833,2025-04-20,Credit,Food,15361.84,Credit Card,Online,Success
T029705,A02991,2025-03-01,Debit,Education,97648.32,UPI,Education,Success
T029706,A00377,2026-08-13,Debit,Shopping,24956.05,Credit Card,Online,Success
T029707,A00086,2025-11-30,Debit,Education,46368.91,Credit Card,Online,Success
T029708,A03029,2025-12-20,Credit,Travel,9206.71,Net Banking,Other,Success
T029709,A01128,2025-10-11,Credit,Healthcare,87301.32,Net Banking,Travel,Success
T029710,A04880,2025-10-28,Credit,Bills,22152.83,Net Banking,Fuel,Success
T029711,A01473,2026-03-02,Debit,Other,44766.21,Debit Card,Other,Success
T029712,A01420,2026-06-10,Credit,Travel,96564.57,Net Banking,Restaurant,Success
T029713,A01171,2025-01-24,Debit,Food,54714.18,UPI,Education,Success
T029714,A01119,2026-08-05,Credit,Travel,13983.32,Credit Card,Other,Success
T029715,A01236,2025-09-26,Credit,Bills,65217.43,Debit Card,Education,Success
T029716,A03708,2026-06-22,Credit,Shopping,11304.83,Net Banking,Other,Success
T029717,A00813,2025-08-01,Credit,Groceries,96152.75,Credit Card,Online,Success
T029718,A01189,2025-08-21,Debit,Other,63052.55,Debit Card,Restaurant,Success
T029719,A01884,2025-04-17,Debit,Travel,91975.49,Net Banking,Healthcare,Success
T029720,A00719,2026-08-11,Debit,Other,19859.81,Debit Card,Fuel,Success
T029721,A04930,2025-04-23,Debit,Utilities,22699.79,Debit Card,Fuel,Success
T029722,A04511,2026-04-30,Credit,Shopping,38530.56,Net Banking,Grocery,Success
T029723,A01612,2026-06-21,Credit,Entertainment,64261.97,ATM,Other,Failed
T029724,A02263,2026-04-17,Credit,Groceries,74410.71,Credit Card,Healthcare,Success
T029725,A03482,2026-03-09,Debit,Groceries,2417.99,Debit Card,Travel,Success
T029726,A02005,2025-07-18,Credit,Food,71656.74,Net Banking,Grocery,Success
T029727,A00580,2024-11-13,Debit,Groceries,44123.21,Debit Card,Utility,Success
T029728,A02382,2025-05-30,Debit,Food,72564.11,ATM,Education,Success
T029729,A03480,2025-03-02,Credit,Education,58338.3,ATM,Retail,Success
T029730,A02419,2025-03-21,Debit,Travel,20348.69,UPI,Fuel,Success
T029731,A02057,2025-01-24,Debit,Food,46272.11,Credit Card,Fuel,Success
T029732,A01173,2026-01-01,Debit,Groceries,92307.52,UPI,Other,Success
T029733,A02809,2026-05-26,Debit,Entertainment,78668.87,Credit Card,Grocery,Success
T029734,A04744,2026-07-30,Credit,Travel,73536.09,Net Banking,Online,Failed
T029735,A02367,2026-02-05,Debit,Bills,78576.59,Credit Card,Travel,Success
T029736,A03043,2025-12-14,Credit,Healthcare,76636.37,ATM,Healthcare,Success
T029737,A00008,2025-08-09,Credit,Other,47604.13,ATM,Utility,Failed
T029738,A04532,2026-01-20,Credit,Education,17470.83,UPI,Travel,Success
T029739,A01123,2026-02-10,Credit,Entertainment,89723.1,ATM,Travel,Success
T029740,A01703,2025-09-20,Debit,Travel,41943.69,UPI,Utility,Success
T029741,A00359,2025-07-21,Credit,Bills,6100.42,UPI,Fuel,Failed
T029742,A01704,2026-07-20,Debit,Utilities,7594.59,Debit Card,Retail,Success
T029743,A00122,2025-10-17,Credit,Healthcare,27544.91,Credit Card,Travel,Success
T029744,A03120,2025-01-01,Credit,Other,43284.69,Credit Card,Other,Success
T029745,A04547,2026-04-02,Debit,Shopping,75360.42,Net Banking,Utility,Success
T029746,A04655,2025-12-02,Debit,Healthcare,8359.5,Net Banking,Retail,Success
T029747,A00868,2026-05-04,Credit,Healthcare,67954.8,Net Banking,Retail,Success
T029748,A02353,2025-04-13,Credit,Entertainment,964.5,Debit Card,Fuel,Pending
T029749,A04720,2025-10-14,Debit,Other,73790.95,UPI,Healthcare,Success
T029750,A00279,2024-11-09,Credit,Shopping,25508.77,ATM,Retail,Success
T029751,A03207,2026-02-11,Debit,Utilities,57783.61,Debit Card,Fuel,Success
T029752,A01490,2026-07-20,Debit,Other,67601.91,UPI,Travel,Success
T029753,A01501,2024-12-26,Debit,Education,17193.44,Debit Card,Healthcare,Success
T029754,A01568,2025-03-14,Credit,Groceries,17485.98,Debit Card,Education,Success
T029755,A01749,2024-12-26,Credit,Bills,29331.54,Net Banking,Grocery,Success
T029756,A00390,2025-07-17,Debit,Healthcare,31510.57,Credit Card,Restaurant,Success
T029757,A02281,2026-01-11,Credit,Travel,77164.46,Net Banking,Retail,Success
T029758,A03406,2024-12-13,Credit,Education,6710.64,ATM,Retail,Success
T029759,A03481,2024-09-27,Debit,Utilities,24333.98,Credit Card,Education,Success
T029760,A03005,2026-08-22,Credit,Groceries,21918.13,Net Banking,Travel,Success
T029761,A00794,2026-03-09,Credit,Bills,24568.49,Debit Card,Online,Success
T029762,A02030,2026-01-16,Debit,Other,28028.89,Net Banking,Travel,Success
T029763,A00673,2026-07-18,Debit,Bills,11172.98,Credit Card,Travel,Success
T029764,A00192,2024-09-15,Credit,Shopping,10385.89,Credit Card,Online,Success
T029765,A03059,2024-10-07,Debit,Utilities,44463.36,Debit Card,Healthcare,Success
T029766,A03928,2025-07-14,Debit,Other,115.26,UPI,Online,Failed
T029767,A00102,2026-01-12,Credit,Travel,96567.73,UPI,Online,Success
T029768,A03944,2025-02-19,Credit,Education,620.79,UPI,Retail,Success
T029769,A03125,2025-10-08,Credit,Healthcare,65021.8,UPI,Utility,Success
T029770,A02014,2025-06-27,Credit,Shopping,51000.96,ATM,Education,Success
T029771,A02741,2025-04-22,Debit,Healthcare,86689.65,Net Banking,Healthcare,Success
T029772,A03162,2025-06-14,Debit,Travel,66443.31,Credit Card,Grocery,Success
T029773,A01801,2025-05-04,Debit,Other,17454.35,Credit Card,Online,Success
T029774,A04873,2025-07-28,Credit,Bills,48771.64,UPI,Education,Success
T029775,A02046,2026-01-04,Debit,Entertainment,77924.03,Net Banking,Online,Success
T029776,A02553,2025-08-31,Credit,Bills,568.21,ATM,Other,Success
T029777,A02855,2024-12-11,Credit,Entertainment,42729.17,Debit Card,Other,Success
T029778,A03776,2025-12-01,Credit,Healthcare,66617.35,ATM,Healthcare,Success
T029779,A00037,2025-03-17,Credit,Travel,95736.19,Debit Card,Grocery,Success
T029780,A00019,2024-12-12,Debit,Healthcare,32647.38,Net Banking,Education,Success
T029781,A04863,2026-05-22,Debit,Bills,8679.29,ATM,Education,Success
T029782,A00234,2026-05-01,Debit,Other,8618.17,ATM,Fuel,Pending
T029783,A02171,2025-06-15,Debit,Bills,43526.04,Credit Card,Restaurant,Success
T029784,A04588,2025-02-23,Debit,Entertainment,54506.45,Net Banking,Fuel,Success
T029785,A01445,2025-08-25,Debit,Other,62977.84,ATM,Restaurant,Success
T029786,A01112,2025-03-29,Debit,Utilities,8534.11,UPI,Healthcare,Success
T029787,A00376,2026-01-06,Debit,Other,80275.12,Credit Card,Travel,Success
T029788,A01823,2024-10-04,Credit,Healthcare,38720.09,Credit Card,Retail,Success
T029789,A04886,2025-03-01,Debit,Groceries,62441.37,Credit Card,Fuel,Success
T029790,A02458,2026-01-26,Debit,Groceries,34277.84,Net Banking,Retail,Success
T029791,A03046,2024-11-20,Debit,Utilities,74452.05,UPI,Grocery,Success
T029792,A01156,2024-11-03,Debit,Other,90583.49,Net Banking,Other,Success
T029793,A04876,2025-04-06,Debit,Healthcare,99652.85,Credit Card,Education,Success
T029794,A03445,2025-03-19,Credit,Other,32186.69,Net Banking,Online,Success
T029795,A01885,2026-08-27,Credit,Groceries,31301.4,Credit Card,Online,Success
T029796,A00468,2024-12-20,Credit,Education,88467.0,Net Banking,Online,Success
T029797,A02290,2025-02-09,Debit,Shopping,69590.62,Net Banking,Healthcare,Success
T029798,A00601,2024-10-22,Credit,Shopping,87701.95,Net Banking,Fuel,Success
T029799,A04701,2025-06-02,Debit,Utilities,80818.98,Net Banking,Grocery,Success
T029800,A01773,2024-11-02,Credit,Healthcare,1963.45,Net Banking,Online,Success
T029801,A04757,2025-06-14,Credit,Utilities,31498.91,ATM,Grocery,Pending
T029802,A04724,2026-02-08,Credit,Food,56583.55,Debit Card,Online,Success
T029803,A00453,2024-12-27,Debit,Healthcare,18150.59,ATM,Retail,Success
T029804,A00097,2024-10-10,Debit,Education,49863.99,UPI,Fuel,Success
T029805,A01126,2025-03-17,Credit,Bills,27807.18,Credit Card,Healthcare,Success
T029806,A01313,2025-11-03,Credit,Travel,30255.87,Credit Card,Online,Success
T029807,A02114,2026-02-06,Debit,Utilities,12997.73,Debit Card,Restaurant,Success
T029808,A02962,2026-03-26,Credit,Education,4489.03,ATM,Restaurant,Success
T029809,A02093,2025-11-20,Debit,Shopping,48939.12,UPI,Education,Success
T029810,A03100,2026-03-08,Credit,Other,67182.46,UPI,Restaurant,Success
T029811,A04378,2024-12-03,Debit,Healthcare,81670.3,Credit Card,Online,Success
T029812,A04016,2025-10-28,Debit,Bills,95123.15,ATM,Retail,Success
T029813,A01355,2026-05-18,Credit,Groceries,92271.11,Net Banking,Online,Success
T029814,A02826,2025-10-31,Debit,Food,43665.76,UPI,Education,Failed
T029815,A00741,2024-12-26,Credit,Other,17700.3,ATM,Restaurant,Success
T029816,A01602,2026-08-04,Credit,Food,4395.73,Net Banking,Fuel,Success
T029817,A03017,2024-09-25,Debit,Other,79956.78,ATM,Fuel,Success
T029818,A04436,2025-10-21,Credit,Food,54325.24,Debit Card,Retail,Success
T029819,A04187,2025-05-24,Debit,Bills,45163.97,UPI,Healthcare,Success
T029820,A03468,2026-05-05,Credit,Food,32310.73,Debit Card,Online,Success
T029821,A00052,2025-06-30,Debit,Utilities,83678.42,Debit Card,Travel,Pending
T029822,A04551,2024-11-18,Credit,Healthcare,73635.83,Debit Card,Other,Success
T029823,A04480,2024-12-24,Credit,Other,97254.46,Net Banking,Grocery,Success
T029824,A02585,2026-07-27,Credit,Travel,32536.9,UPI,Grocery,Success
T029825,A01898,2026-03-09,Debit,Utilities,95670.8,ATM,Online,Success
T029826,A00128,2026-06-06,Credit,Food,15450.4,Credit Card,Grocery,Success
T029827,A01983,2025-02-11,Credit,Healthcare,53796.9,Net Banking,Utility,Success
T029828,A03374,2025-10-29,Credit,Food,71426.82,ATM,Retail,Success
T029829,A02291,2024-12-24,Debit,Entertainment,69584.66,Debit Card,Fuel,Success
T029830,A01387,2026-07-10,Credit,Groceries,92245.39,Credit Card,Other,Success
T029831,A04320,2026-04-08,Credit,Travel,46255.32,Net Banking,Online,Success
T029832,A01149,2024-09-24,Debit,Other,11128.38,ATM,Restaurant,Pending
T029833,A03295,2025-08-21,Debit,Food,82467.95,ATM,Education,Success
T029834,A02892,2026-09-04,Debit,Travel,3310.05,UPI,Grocery,Success
T029835,A03978,2025-03-03,Credit,Education,81952.23,Credit Card,Fuel,Success
T029836,A00751,2025-12-08,Debit,Shopping,91083.13,ATM,Fuel,Success
T029837,A00459,2025-02-13,Debit,Education,90352.29,UPI,Education,Success
T029838,A01575,2025-05-25,Credit,Shopping,52571.73,Net Banking,Healthcare,Failed
T029839,A03351,2024-11-24,Credit,Groceries,89854.68,ATM,Other,Success
T029840,A01727,2026-01-24,Debit,Education,79445.66,Net Banking,Grocery,Success
T029841,A00412,2025-06-26,Credit,Utilities,89833.62,Net Banking,Education,Success
T029842,A04600,2026-03-23,Debit,Bills,29401.98,ATM,Retail,Success
T029843,A03223,2025-06-28,Debit,Entertainment,47471.74,ATM,Restaurant,Success
T029844,A01489,2025-07-14,Credit,Utilities,43714.35,Net Banking,Fuel,Success
T029845,A04916,2026-04-29,Credit,Shopping,61773.19,Debit Card,Fuel,Success
T029846,A00766,2025-08-05,Credit,Shopping,83571.24,ATM,Utility,Success
T029847,A02518,2026-09-07,Credit,Food,59546.65,Debit Card,Healthcare,Success
T029848,A00673,2026-02-04,Credit,Travel,15749.34,Credit Card,Other,Success
T029849,A01500,2025-01-14,Credit,Utilities,51338.27,UPI,Retail,Success
T029850,A03286,2025-07-03,Credit,Healthcare,50716.97,Net Banking,Education,Success
T029851,A01226,2025-11-11,Debit,Education,10314.04,UPI,Online,Success
T029852,A04133,2026-07-22,Credit,Utilities,15232.19,Debit Card,Other,Success
T029853,A03537,2026-06-08,Debit,Education,75982.55,Net Banking,Utility,Success
T029854,A03773,2026-08-02,Debit,Food,72540.55,UPI,Fuel,Success
T029855,A00963,2024-10-17,Debit,Healthcare,71884.31,Debit Card,Education,Success
T029856,A02706,2026-09-12,Credit,Entertainment,11587.31,Debit Card,Online,Success
T029857,A03345,2025-03-27,Credit,Travel,37432.3,ATM,Grocery,Success
T029858,A02434,2025-01-13,Credit,Bills,71136.54,ATM,Online,Success
T029859,A00348,2026-02-25,Debit,Education,99919.2,Net Banking,Education,Success
T029860,A02847,2025-01-09,Credit,Other,78909.62,Credit Card,Healthcare,Success
T029861,A01652,2026-02-06,Debit,Healthcare,39491.15,Credit Card,Education,Success
T029862,A01198,2026-06-14,Credit,Shopping,78833.58,ATM,Online,Success
T029863,A01125,2025-11-25,Credit,Entertainment,26371.84,ATM,Utility,Success
T029864,A04237,2025-11-18,Credit,Bills,82131.68,Net Banking,Utility,Success
T029865,A00621,2025-08-23,Debit,Entertainment,21560.77,Debit Card,Grocery,Success
T029866,A02853,2026-08-04,Credit,Shopping,41966.83,Net Banking,Healthcare,Success
T029867,A04523,2026-05-03,Credit,Food,75439.86,Net Banking,Travel,Success
T029868,A02148,2024-12-13,Credit,Groceries,93409.08,ATM,Other,Success
T029869,A04800,2026-08-08,Debit,Healthcare,26608.04,Credit Card,Online,Success
T029870,A02303,2025-11-04,Credit,Education,22852.49,UPI,Education,Success
T029871,A04812,2026-01-31,Credit,Entertainment,36615.24,Credit Card,Fuel,Success
T029872,A00894,2026-05-08,Credit,Food,11099.22,Credit Card,Fuel,Success
T029873,A03750,2025-11-02,Credit,Shopping,33679.55,Net Banking,Utility,Success
T029874,A04544,2024-12-01,Credit,Healthcare,29276.5,UPI,Healthcare,Success
T029875,A00473,2025-08-07,Credit,Entertainment,84163.15,UPI,Utility,Success
T029876,A04028,2025-07-29,Credit,Food,91769.54,Credit Card,Utility,Success
T029877,A04310,2026-07-15,Credit,Food,88477.14,UPI,Other,Success
T029878,A00755,2026-05-22,Debit,Food,88899.93,Credit Card,Grocery,Success
T029879,A00044,2025-06-30,Credit,Education,4241.6,Net Banking,Restaurant,Failed
T029880,A02889,2025-06-22,Debit,Utilities,19861.82,Credit Card,Fuel,Success
T029881,A02156,2024-11-23,Credit,Other,30085.91,ATM,Grocery,Success
T029882,A02434,2026-08-03,Credit,Healthcare,53248.09,Credit Card,Retail,Success
T029883,A02323,2025-08-11,Debit,Food,79647.63,ATM,Fuel,Success
T029884,A00937,2025-04-10,Credit,Groceries,97660.74,Net Banking,Healthcare,Success
T029885,A04343,2024-10-30,Debit,Entertainment,48081.24,UPI,Utility,Success
T029886,A01879,2026-01-25,Debit,Travel,25425.08,Credit Card,Fuel,Success
T029887,A03860,2025-08-09,Debit,Utilities,95419.74,Credit Card,Healthcare,Success
T029888,A01714,2025-07-31,Credit,Education,91228.61,Net Banking,Utility,Success
T029889,A00289,2025-01-30,Credit,Bills,45034.57,Net Banking,Utility,Success
T029890,A04468,2025-08-19,Credit,Bills,91405.22,ATM,Online,Success
T029891,A03478,2026-01-02,Debit,Bills,25307.52,ATM,Grocery,Success
T029892,A01276,2024-09-26,Debit,Groceries,62717.76,Net Banking,Utility,Success
T029893,A03486,2026-04-17,Debit,Travel,50614.93,Net Banking,Travel,Success
T029894,A03676,2026-07-01,Debit,Food,65348.23,Credit Card,Grocery,Success
T029895,A03437,2025-02-14,Debit,Travel,20136.08,UPI,Fuel,Success
T029896,A01382,2025-04-12,Debit,Education,21106.0,Debit Card,Healthcare,Success
T029897,A00581,2025-09-10,Credit,Travel,53746.22,Debit Card,Restaurant,Success
T029898,A03267,2026-07-04,Credit,Utilities,36499.03,Net Banking,Restaurant,Success
T029899,A01938,2025-12-01,Credit,Shopping,42213.79,Net Banking,Grocery,Success
T029900,A00771,2024-11-06,Credit,Shopping,15154.12,Debit Card,Utility,Success
T029901,A00963,2025-09-11,Debit,Education,6408.6,Net Banking,Online,Success
T029902,A00330,2026-06-15,Debit,Utilities,35105.51,UPI,Other,Success
T029903,A04193,2024-09-24,Credit,Food,45235.57,Net Banking,Utility,Success
T029904,A02005,2024-09-30,Credit,Travel,98212.93,UPI,Healthcare,Success
T029905,A01109,2026-08-24,Debit,Entertainment,41852.75,Credit Card,Restaurant,Success
T029906,A03292,2025-07-15,Debit,Shopping,54883.91,Net Banking,Restaurant,Success
T029907,A03000,2024-10-20,Debit,Other,10828.89,Net Banking,Education,Success
T029908,A03853,2025-06-14,Credit,Utilities,71616.48,UPI,Travel,Success
T029909,A01930,2025-10-04,Credit,Bills,16498.44,Credit Card,Travel,Success
T029910,A04435,2025-03-22,Credit,Travel,20841.45,UPI,Utility,Pending
T029911,A00524,2026-01-26,Debit,Shopping,72576.89,Credit Card,Travel,Success
T029912,A02681,2026-09-01,Debit,Bills,26895.6,UPI,Other,Success
T029913,A04282,2026-06-15,Debit,Travel,49834.05,Net Banking,Retail,Success
T029914,A02147,2024-10-20,Debit,Groceries,55160.4,Credit Card,Retail,Success
T029915,A00686,2025-07-12,Credit,Travel,97661.02,Credit Card,Restaurant,Pending
T029916,A03408,2026-02-12,Credit,Entertainment,66917.56,Credit Card,Restaurant,Success
T029917,A02298,2024-09-28,Debit,Entertainment,53254.2,Credit Card,Utility,Success
T029918,A04947,2025-08-14,Credit,Entertainment,37724.78,Debit Card,Utility,Success
T029919,A04331,2024-11-13,Debit,Bills,7047.97,Net Banking,Online,Success
T029920,A03983,2026-04-22,Debit,Utilities,91890.71,Debit Card,Grocery,Success
T029921,A00505,2026-06-19,Credit,Utilities,63218.05,Credit Card,Other,Success
T029922,A01721,2025-09-16,Debit,Utilities,86186.05,Credit Card,Healthcare,Success
T029923,A00468,2025-12-01,Debit,Travel,68110.45,UPI,Fuel,Success
T029924,A02060,2025-04-30,Debit,Shopping,50615.41,ATM,Restaurant,Success
T029925,A03673,2024-09-15,Credit,Bills,17198.5,ATM,Education,Success
T029926,A04893,2025-09-16,Credit,Education,31552.03,Debit Card,Fuel,Success
T029927,A04909,2026-06-26,Debit,Travel,28071.93,Debit Card,Fuel,Success
T029928,A01138,2025-09-14,Credit,Food,10523.84,Credit Card,Other,Success
T029929,A01329,2025-02-17,Credit,Utilities,55099.25,Credit Card,Online,Success
T029930,A03528,2025-03-04,Credit,Shopping,45954.67,UPI,Healthcare,Success
T029931,A00294,2025-07-29,Debit,Bills,37422.47,Credit Card,Healthcare,Success
T029932,A03679,2026-03-13,Credit,Other,56971.52,Net Banking,Grocery,Pending
T029933,A00424,2025-11-21,Credit,Healthcare,97516.08,Credit Card,Online,Success
T029934,A00117,2024-11-22,Debit,Bills,54589.34,Debit Card,Travel,Success
T029935,A02451,2024-10-06,Debit,Groceries,21682.72,UPI,Healthcare,Success
T029936,A04408,2026-08-23,Debit,Shopping,62966.74,Net Banking,Healthcare,Success
T029937,A02949,2025-10-26,Debit,Entertainment,11639.56,Net Banking,Restaurant,Success
T029938,A01913,2026-02-19,Credit,Entertainment,84458.59,Credit Card,Fuel,Success
T029939,A03866,2025-02-06,Credit,Food,56044.47,ATM,Travel,Success
T029940,A04704,2025-04-22,Credit,Entertainment,42849.97,Net Banking,Grocery,Success
T029941,A03442,2026-05-21,Credit,Food,10889.31,Debit Card,Healthcare,Success
T029942,A01753,2026-04-21,Credit,Healthcare,86186.61,Debit Card,Travel,Success
T029943,A00061,2025-05-05,Credit,Bills,38679.21,Debit Card,Utility,Success
T029944,A04522,2025-12-19,Debit,Utilities,87215.23,Debit Card,Online,Success
T029945,A02981,2025-07-02,Credit,Healthcare,7261.91,ATM,Other,Success
T029946,A01389,2025-12-19,Debit,Food,78761.77,ATM,Grocery,Success
T029947,A04000,2026-04-11,Debit,Entertainment,81150.14,Debit Card,Travel,Success
