account_id,customer_id,branch_id,account_type,opening_date,balance,account_status
A02727,C02727,B020,Current,2021-12-22,218945.57,Active
A02728,C02728,B011,Business,2023-05-17,357572.4,Inactive
A02729,C02729,B015,Savings,2026-03-02,475593.56,Active
A02730,C02730,B017,Savings,2022-03-18,102028.52,Active
A02731,C02731,B022,Savings,2023-06-12,457515.63,Active
A02732,C02732,B026,Salary,2022-03-11,388218.8,Inactive
A02733,C02733,B027,Salary,2022-03-13,282556.32,Active
A02734,C02734,B013,Savings,2025-12-23,259264.75,Active
A02735,C02735,B006,Business,2026-01-22,122455.87,Inactive
A02736,C02736,B026,Salary,2025-09-04,355233.29,Active
A02737,C02737,B005,Business,2022-10-18,217436.29,Active
A02738,C02738,B003,Current,2021-10-12,337748.48,Active
A02739,C02739,B026,Current,2026-07-09,42401.62,Active
A02740,C02740,B011,Current,2021-09-17,403526.49,Active
A02741,C02741,B030,Savings,2023-04-23,294862.53,Active
A02742,C02742,B027,Salary,2026-04-18,405955.93,Active
A02743,C02743,B013,Salary,2024-01-12,228494.95,Active
A02744,C02744,B021,Salary,2024-09-06,191883.48,Active
A02745,C02745,B023,Current,2024-10-24,94527.42,Active
A02746,C02746,B009,Salary,2022-04-03,462644.49,Active
A02747,C02747,B017,Savings,2024-07-12,399659.84,Active
A02748,C02748,B003,Current,2026-06-25,194113.03,Inactive
A02749,C02749,B007,Savings,2021-09-15,345138.98,Active
A02750,C02750,B002,Current,2022-06-09,278545.35,Active
A02751,C02751,B023,Current,2026-02-10,225056.79,Inactive
A02752,C02752,B017,Salary,2025-11-04,391259.87,Active
A02753,C02753,B028,Business,2021-09-15,469854.31,Active
A02754,C02754,B013,Current,2024-09-03,87077.19,Active
A02755,C02755,B009,Current,2023-03-13,103171.5,Active
A02756,C02756,B009,Savings,2023-02-27,450203.09,Active
A02757,C02757,B006,Business,2024-07-03,88647.06,Active
A02758,C02758,B030,Business,2024-03-28,10651.87,Active
A02759,C02759,B017,Business,2025-08-16,439832.61,Inactive
A02760,C02760,B030,Salary,2024-07-07,237012.85,Inactive
A02761,C02761,B002,Savings,2025-06-04,495735.37,Inactive
A02762,C02762,B014,Savings,2026-01-06,485805.48,Active
A02763,C02763,B025,Business,2023-01-29,191722.14,Active
A02764,C02764,B001,Business,2022-09-16,213428.52,Inactive
A02765,C02765,B023,Savings,2022-12-27,320071.77,Active
A02766,C02766,B004,Business,2024-07-05,77904.47,Active
A02767,C02767,B018,Business,2023-01-19,282652.51,Active
A02768,C02768,B004,Business,2026-02-11,407891.59,Active
A02769,C02769,B002,Current,2026-04-03,443593.86,Active
A02770,C02770,B013,Salary,2023-08-29,328898.96,Inactive
A02771,C02771,B009,Business,2023-04-03,236297.75,Active
A02772,C02772,B019,Savings,2022-01-31,203632.63,Active
A02773,C02773,B023,Current,2022-03-16,306566.92,Active
A02774,C02774,B013,Salary,2026-04-30,399061.92,Active
A02775,C02775,B019,Business,2023-11-05,324360.6,Active
A02776,C02776,B010,Current,2024-12-27,171465.07,Active
A02777,C02777,B023,Business,2024-10-22,342925.14,Active
A02778,C02778,B018,Savings,2025-02-05,370009.5,Active
A02779,C02779,B018,Savings,2025-08-27,97974.96,Active
A02780,C02780,B019,Business,2022-05-02,234950.7,Active
A02781,C02781,B015,Salary,2023-04-11,91700.01,Active
A02782,C02782,B030,Current,2022-03-10,38157.43,Active
A02783,C02783,B021,Business,2021-10-04,365669.61,Active
A02784,C02784,B006,Business,2022-04-24,398965.7,Active
A02785,C02785,B006,Savings,2025-05-11,214604.59,Active
A02786,C02786,B018,Business,2025-07-20,186585.01,Active
A02787,C02787,B017,Savings,2024-02-18,75074.45,Active
A02788,C02788,B007,Salary,2022-09-21,274892.01,Active
A02789,C02789,B007,Savings,2025-02-21,7109.56,Active
A02790,C02790,B015,Current,2024-02-08,443267.81,Active
A02791,C02791,B028,Savings,2026-07-03,242608.9,Active
A02792,C02792,B030,Salary,2023-01-16,191803.98,Active
A02793,C02793,B025,Salary,2021-11-18,65448.28,Active
A02794,C02794,B024,Savings,2024-07-03,155607.8,Active
A02795,C02795,B005,Current,2023-04-23,98752.18,Active
A02796,C02796,B012,Business,2022-06-11,285299.38,Active
A02797,C02797,B030,Current,2021-09-21,172743.01,Inactive
A02798,C02798,B004,Business,2025-05-17,464828.8,Active
A02799,C02799,B028,Business,2026-04-29,351133.14,Active
A02800,C02800,B002,Salary,2024-01-17,208348.73,Inactive
A02801,C02801,B030,Savings,2022-03-19,447159.6,Active
A02802,C02802,B003,Current,2025-01-13,130556.36,Inactive
A02803,C02803,B001,Salary,2024-04-01,51145.22,Inactive
A02804,C02804,B009,Current,2024-08-27,381579.25,Active
A02805,C02805,B007,Current,2025-05-16,226867.93,Active
A02806,C02806,B004,Business,2022-04-06,383162.19,Inactive
A02807,C02807,B015,Business,2024-05-18,433506.36,Inactive
A02808,C02808,B028,Savings,2021-11-21,9648.02,Active
A02809,C02809,B008,Salary,2024-04-28,165675.71,Inactive
A02810,C02810,B022,Current,2024-08-12,422165.48,Inactive
A02811,C02811,B025,Current,2021-12-07,27080.56,Active
A02812,C02812,B006,Salary,2024-05-04,292171.34,Inactive
A02813,C02813,B024,Business,2021-10-11,169998.84,Inactive
A02814,C02814,B029,Salary,2022-05-29,497299.71,Active
A02815,C02815,B004,Savings,2025-05-08,154586.36,Active
A02816,C02816,B029,Savings,2024-08-13,295391.09,Inactive
A02817,C02817,B024,Current,2026-01-17,422630.16,Active
A02818,C02818,B012,Business,2026-08-26,14669.19,Active
A02819,C02819,B028,Salary,2023-12-13,85287.98,Active
A02820,C02820,B015,Salary,2023-09-05,409726.08,Active
A02821,C02821,B026,Business,2024-02-29,209710.49,Active
A02822,C02822,B004,Savings,2024-02-27,30356.37,Inactive
A02823,C02823,B013,Salary,2025-02-25,441150.85,Active
A02824,C02824,B010,Salary,2024-05-20,212072.15,Inactive
A02825,C02825,B005,Business,2025-04-21,80091.84,Inactive
A02826,C02826,B022,Current,2023-07-25,151541.43,Active
A02827,C02827,B009,Savings,2023-07-05,380314.83,Active
A02828,C02828,B020,Salary,2023-07-12,478535.94,Inactive
A02829,C02829,B017,Salary,2025-05-27,372113.28,Active
A02830,C02830,B027,Business,2022-08-01,192583.27,Active
A02831,C02831,B030,Business,2024-02-03,38501.27,Active
A02832,C02832,B030,Business,2024-02-21,391984.94,Inactive
A02833,C02833,B002,Business,2024-01-27,442160.21,Inactive
A02834,C02834,B015,Salary,2022-09-16,236851.75,Active
A02835,C02835,B019,Business,2025-04-23,76435.97,Active
A02836,C02836,B016,Business,2022-11-14,296683.49,Inactive
A02837,C02837,B003,Savings,2023-11-27,32311.19,Inactive
A02838,C02838,B025,Current,2025-12-24,494236.21,Active
A02839,C02839,B005,Business,2023-11-05,90333.68,Active
A02840,C02840,B014,Current,2023-08-29,147272.71,Active
A02841,C02841,B008,Current,2025-08-11,343783.39,Active
A02842,C02842,B002,Current,2024-03-19,111759.19,Active
A02843,C02843,B009,Salary,2023-06-01,192647.18,Inactive
A02844,C02844,B027,Savings,2026-04-24,418086.64,Inactive
A02845,C02845,B019,Salary,2025-01-30,355320.38,Active
A02846,C02846,B013,Salary,2023-08-26,328911.08,Active
A02847,C02847,B011,Business,2025-07-18,271154.44,Inactive
A02848,C02848,B011,Current,2025-12-08,301398.91,Active
A02849,C02849,B005,Salary,2023-03-18,125007.85,Active
A02850,C02850,B002,Business,2025-06-30,431435.51,Active
A02851,C02851,B009,Salary,2025-01-29,147197.86,Inactive
A02852,C02852,B025,Salary,2026-03-17,126477.42,Active
A02853,C02853,B019,Savings,2025-06-16,131682.91,Active
A02854,C02854,B012,Salary,2021-12-28,452734.56,Active
A02855,C02855,B011,Current,2021-09-29,487341.13,Inactive
A02856,C02856,B025,Salary,2021-09-21,485458.37,Active
A02857,C02857,B011,Savings,2023-08-29,242437.28,Inactive
A02858,C02858,B018,Business,2022-10-29,274456.44,Active
A02859,C02859,B022,Current,2022-04-04,25811.4,Active
A02860,C02860,B006,Savings,2024-05-23,128307.69,Active
A02861,C02861,B030,Business,2026-05-29,21920.42,Active
A02862,C02862,B020,Salary,2025-03-01,282290.41,Inactive
A02863,C02863,B030,Current,2025-09-14,475953.16,Active
A02864,C02864,B018,Business,2026-08-04,285100.84,Inactive
A02865,C02865,B006,Business,2025-07-04,105476.43,Active
A02866,C02866,B009,Current,2024-07-12,403755.06,Active
A02867,C02867,B026,Business,2025-12-07,90972.17,Active
A02868,C02868,B016,Business,2022-08-19,158306.21,Active
A02869,C02869,B014,Savings,2024-11-27,121055.12,Active
A02870,C02870,B018,Savings,2024-06-22,238148.66,Active
A02871,C02871,B011,Savings,2023-11-22,352283.99,Active
A02872,C02872,B017,Business,2023-08-17,159548.63,Active
A02873,C02873,B005,Savings,2024-10-08,77834.09,Active
A02874,C02874,B024,Savings,2025-10-28,45723.19,Inactive
A02875,C02875,B012,Salary,2023-12-23,186454.14,Active
A02876,C02876,B003,Business,2025-11-03,141336.26,Inactive
A02877,C02877,B020,Current,2023-10-14,330981.52,Active
A02878,C02878,B002,Salary,2025-11-25,205866.42,Active
A02879,C02879,B028,Business,2023-03-25,163171.3,Active
A02880,C02880,B025,Savings,2022-09-22,180978.3,Inactive
A02881,C02881,B022,Business,2024-02-12,130166.87,Active
A02882,C02882,B027,Savings,2024-01-11,118756.84,Inactive
A02883,C02883,B002,Business,2025-10-30,269604.13,Active
A02884,C02884,B010,Current,2026-09-14,104823.28,Active
A02885,C02885,B017,Business,2022-10-28,75170.57,Active
A02886,C02886,B023,Current,2022-03-02,201958.74,Active
A02887,C02887,B014,Savings,2021-11-27,398832.38,Active
A02888,C02888,B011,Business,2024-10-07,489022.51,Active
A02889,C02889,B008,Current,2025-03-10,203661.28,Active
A02890,C02890,B009,Salary,2022-01-02,252582.97,Active
A02891,C02891,B020,Business,2023-11-19,8448.82,Active
A02892,C02892,B002,Savings,2023-07-20,284920.66,Inactive
A02893,C02893,B020,Business,2026-08-07,336308.16,Active
A02894,C02894,B020,Current,2025-07-02,178446.79,Active
A02895,C02895,B002,Savings,2026-01-20,424950.96,Active
A02896,C02896,B018,Salary,2024-10-27,67532.29,Active
A02897,C02897,B023,Current,2026-06-07,484918.03,Inactive
A02898,C02898,B027,Savings,2025-07-11,416513.65,Active
A02899,C02899,B025,Business,2024-02-22,294817.84,Active
A02900,C02900,B019,Savings,2024-01-14,175117.15,Active
A02901,C02901,B030,Salary,2023-10-08,406224.27,Active
A02902,C02902,B014,Current,2024-06-26,402025.78,Inactive
A02903,C02903,B003,Salary,2025-03-16,302763.27,Active
A02904,C02904,B029,Business,2025-11-24,170452.19,Inactive
A02905,C02905,B010,Savings,2026-08-07,497484.92,Active
A02906,C02906,B030,Current,2024-07-05,153018.23,Inactive
A02907,C02907,B027,Current,2024-07-26,293497.83,Active
A02908,C02908,B013,Current,2025-05-24,176184.38,Active
A02909,C02909,B017,Current,2021-11-02,348084.81,Active
A02910,C02910,B010,Business,2022-01-25,365170.54,Active
A02911,C02911,B025,Business,2022-08-14,355598.63,Inactive
A02912,C02912,B016,Current,2023-09-08,441524.91,Active
A02913,C02913,B010,Current,2026-05-24,319501.41,Active
A02914,C02914,B021,Salary,2025-12-19,430664.33,Inactive
A02915,C02915,B017,Business,2024-05-03,86571.5,Inactive
A02916,C02916,B012,Business,2025-09-05,59607.23,Inactive
A02917,C02917,B025,Salary,2025-05-24,115286.23,Active
A02918,C02918,B027,Current,2022-09-09,308624.75,Active
A02919,C02919,B025,Current,2023-03-05,138754.27,Active
A02920,C02920,B021,Salary,2025-07-01,67053.72,Inactive
A02921,C02921,B019,Business,2022-12-05,480699.34,Active
A02922,C02922,B024,Savings,2025-05-15,285973.96,Active
A02923,C02923,B020,Savings,2022-10-02,212380.35,Active
A02924,C02924,B016,Current,2025-11-01,241551.72,Active
A02925,C02925,B010,Current,2022-06-08,205731.19,Active
A02926,C02926,B005,Salary,2023-02-21,134541.03,Active
A02927,C02927,B030,Savings,2022-02-28,114307.77,Active
A02928,C02928,B002,Savings,2025-02-17,360327.05,Active
A02929,C02929,B030,Savings,2024-04-28,456623.55,Active
A02930,C02930,B005,Business,2023-04-15,124654.77,Active
A02931,C02931,B025,Business,2022-04-22,96251.6,Active
A02932,C02932,B013,Salary,2026-08-03,456164.12,Active
A02933,C02933,B016,Salary,2023-02-13,213446.57,Active
A02934,C02934,B029,Savings,2026-01-11,318896.53,Active
A02935,C02935,B005,Current,2025-06-01,112626.69,Active
A02936,C02936,B020,Salary,2026-04-14,226945.68,Active
A02937,C02937,B006,Current,2022-03-28,289728.24,Active
A02938,C02938,B027,Salary,2023-05-24,310146.11,Inactive
A02939,C02939,B030,Business,2021-11-28,394820.73,Active
A02940,C02940,B012,Current,2022-03-01,432207.07,Active
A02941,C02941,B026,Current,2024-05-11,87251.22,Active
A02942,C02942,B024,Salary,2023-05-17,235161.79,Active
A02943,C02943,B013,Salary,2026-05-10,10245.9,Active
A02944,C02944,B005,Savings,2022-07-27,289451.43,Active
A02945,C02945,B014,Salary,2025-05-12,422001.3,Inactive
A02946,C02946,B003,Salary,2024-08-06,154047.48,Inactive
A02947,C02947,B017,Business,2026-09-02,128462.68,Active
A02948,C02948,B011,Salary,2024-04-16,331036.07,Active
A02949,C02949,B023,Salary,2023-05-10,92137.87,Active
A02950,C02950,B004,Business,2024-12-29,311525.38,Active
A02951,C02951,B024,Savings,2022-08-28,368680.14,Inactive
A02952,C02952,B012,Salary,2022-05-06,473314.2,Active
A02953,C02953,B020,Current,2022-07-14,156359.63,Active
A02954,C02954,B022,Business,2022-09-29,295803.63,Active
A02955,C02955,B011,Current,2026-04-16,370974.15,Active
A02956,C02956,B026,Salary,2024-08-14,91386.15,Inactive
A02957,C02957,B018,Current,2022-11-26,170515.07,Active
A02958,C02958,B008,Savings,2023-08-25,446508.65,Active
A02959,C02959,B001,Business,2024-09-16,120059.51,Active
A02960,C02960,B008,Current,2025-06-12,29984.44,Active
A02961,C02961,B014,Salary,2022-01-02,55228.08,Active
A02962,C02962,B005,Salary,2022-03-21,380285.73,Active
A02963,C02963,B001,Salary,2022-12-24,99484.32,Inactive
A02964,C02964,B006,Savings,2022-04-12,124655.12,Active
A02965,C02965,B002,Salary,2024-01-03,458347.99,Inactive
A02966,C02966,B002,Current,2026-02-11,128026.37,Active
A02967,C02967,B011,Savings,2025-06-21,410332.52,Inactive
A02968,C02968,B023,Savings,2022-11-23,185990.57,Active
A02969,C02969,B011,Business,2026-08-29,31798.8,Active
A02970,C02970,B021,Savings,2022-09-19,140324.5,Active
A02971,C02971,B029,Salary,2023-08-11,473420.14,Inactive
A02972,C02972,B010,Savings,2023-05-06,43954.64,Active
A02973,C02973,B012,Salary,2023-12-20,428646.21,Active
A02974,C02974,B011,Current,2022-02-05,257792.42,Active
A02975,C02975,B016,Savings,2025-03-29,295259.36,Active
A02976,C02976,B027,Salary,2023-01-02,452192.24,Active
A02977,C02977,B023,Current,2025-04-05,365966.87,Active
A02978,C02978,B020,Salary,2026-03-13,466142.3,Active
A02979,C02979,B020,Business,2023-11-10,59487.22,Inactive
A02980,C02980,B028,Salary,2022-10-13,182181.45,Active
A02981,C02981,B029,Business,2026-03-11,218960.14,Active
A02982,C02982,B006,Current,2026-03-27,490427.48,Inactive
A02983,C02983,B008,Savings,2024-06-19,420748.3,Inactive
A02984,C02984,B004,Business,2026-04-04,71393.3,Active
A02985,C02985,B022,Salary,2024-01-17,446429.77,Inactive
A02986,C02986,B008,Salary,2023-01-27,70054.53,Active
A02987,C02987,B015,Business,2025-03-27,470076.15,Active
A02988,C02988,B002,Salary,2025-06-03,81152.15,Active
A02989,C02989,B020,Business,2025-01-28,252982.55,Active
A02990,C02990,B022,Business,2022-11-25,299844.98,Inactive
A02991,C02991,B029,Savings,2022-04-09,156505.61,Active
A02992,C02992,B023,Business,2025-05-17,16869.45,Active
A02993,C02993,B024,Savings,2024-01-03,59105.62,Active
A02994,C02994,B030,Salary,2025-11-13,383818.8,Inactive
A02995,C02995,B024,Savings,2022-10-05,425541.67,Active
A02996,C02996,B020,Current,2023-12-01,245368.13,Active
A02997,C02997,B018,Current,2024-09-18,23941.13,Inactive
A02998,C02998,B022,Savings,2025-11-11,196007.5,Active
A02999,C02999,B018,Savings,2024-12-11,206777.73,Inactive
A03000,C03000,B023,Salary,2021-11-18,48854.52,Active
A03001,C03001,B030,Business,2023-10-20,465827.03,Active
A03002,C03002,B012,Savings,2022-05-18,332114.99,Inactive
A03003,C03003,B011,Business,2026-02-09,380578.98,Active
A03004,C03004,B013,Business,2022-05-15,92168.12,Active
A03005,C03005,B001,Business,2026-04-05,474876.96,Inactive
A03006,C03006,B006,Savings,2025-07-27,363381.21,Active
A03007,C03007,B022,Salary,2026-01-17,226477.15,Active
A03008,C03008,B015,Current,2026-03-08,179093.92,Active
A03009,C03009,B001,Business,2025-07-19,260303.69,Active
A03010,C03010,B018,Current,2024-11-16,29609.85,Inactive
A03011,C03011,B020,Business,2025-01-20,476388.49,Active
A03012,C03012,B004,Salary,2023-11-25,176606.33,Active
A03013,C03013,B020,Current,2023-04-01,208769.77,Active
A03014,C03014,B009,Business,2026-01-27,242998.96,Active
A03015,C03015,B014,Business,2024-06-06,265793.32,Inactive
A03016,C03016,B015,Salary,2021-09-23,38847.17,Active
A03017,C03017,B025,Business,2025-07-28,447141.64,Active
A03018,C03018,B014,Salary,2026-01-24,180390.09,Active
A03019,C03019,B012,Salary,2023-11-10,411408.27,Active
A03020,C03020,B010,Current,2022-10-18,463433.52,Active
A03021,C03021,B017,Savings,2022-12-03,458471.99,Inactive
A03022,C03022,B007,Current,2024-11-04,13047.47,Active
A03023,C03023,B005,Salary,2025-11-06,266981.71,Active
A03024,C03024,B014,Salary,2025-03-11,380418.76,Active
A03025,C03025,B008,Business,2022-04-24,353235.4,Inactive
A03026,C03026,B026,Current,2023-01-17,14122.12,Active
A03027,C03027,B004,Business,2025-03-01,250088.89,Inactive
A03028,C03028,B004,Current,2023-03-29,420626.39,Active
A03029,C03029,B012,Salary,2023-07-23,276015.43,Active
A03030,C03030,B001,Savings,2024-06-24,76070.77,Active
A03031,C03031,B005,Salary,2022-06-13,477875.94,Active
A03032,C03032,B011,Salary,2025-11-15,16768.67,Active
A03033,C03033,B011,Salary,2026-03-31,296977.72,Active
A03034,C03034,B017,Savings,2026-06-16,334574.95,Active
A03035,C03035,B019,Business,2024-09-27,203723.49,Inactive
A03036,C03036,B008,Business,2025-06-22,71876.79,Inactive
A03037,C03037,B004,Business,2023-10-04,111204.78,Active
A03038,C03038,B026,Salary,2025-06-10,128121.67,Active
A03039,C03039,B025,Savings,2024-07-05,18611.03,Active
A03040,C03040,B010,Current,2021-10-28,159871.32,Active
A03041,C03041,B020,Current,2022-08-28,493028.33,Inactive
A03042,C03042,B023,Salary,2024-01-28,57646.51,Inactive
A03043,C03043,B011,Salary,2023-08-10,209589.59,Inactive
A03044,C03044,B005,Business,2022-11-14,348127.58,Active
A03045,C03045,B004,Business,2022-05-15,82597.31,Active
A03046,C03046,B005,Business,2024-08-27,390104.6,Inactive
A03047,C03047,B002,Savings,2025-07-13,87137.13,Active
A03048,C03048,B002,Current,2023-07-25,116105.1,Active
A03049,C03049,B002,Salary,2025-06-17,194209.61,Inactive
A03050,C03050,B015,Savings,2025-10-13,96303.84,Active
A03051,C03051,B022,Salary,2024-06-07,261735.26,Active
A03052,C03052,B027,Salary,2023-11-19,55633.05,Active
A03053,C03053,B025,Savings,2022-12-30,171723.05,Inactive
A03054,C03054,B013,Business,2024-02-06,26505.04,Active
A03055,C03055,B028,Current,2024-08-07,112667.39,Active
A03056,C03056,B016,Salary,2023-01-08,386805.44,Inactive
A03057,C03057,B021,Savings,2026-01-07,293933.09,Inactive
A03058,C03058,B026,Current,2024-12-05,211060.68,Active
A03059,C03059,B005,Business,2022-07-25,198499.49,Active
A03060,C03060,B027,Salary,2021-12-18,154859.33,Active
A03061,C03061,B001,Current,2025-08-24,84234.99,Active
A03062,C03062,B023,Current,2025-10-15,129275.74,Inactive
A03063,C03063,B007,Savings,2024-08-24,125936.6,Inactive
A03064,C03064,B008,Business,2025-04-05,43020.66,Active
A03065,C03065,B002,Current,2024-01-17,471795.86,Active
A03066,C03066,B030,Savings,2023-09-30,349247.81,Inactive
A03067,C03067,B022,Business,2023-01-24,317492.73,Active
A03068,C03068,B030,Salary,2026-02-25,395053.2,Active
A03069,C03069,B022,Business,2026-02-14,8168.55,Active
A03070,C03070,B001,Salary,2022-01-24,229829.04,Active
A03071,C03071,B028,Savings,2023-02-17,416255.54,Active
A03072,C03072,B024,Salary,2022-03-07,424264.46,Inactive
A03073,C03073,B022,Current,2025-03-15,444753.47,Inactive
A03074,C03074,B014,Current,2022-09-16,148285.69,Active
A03075,C03075,B008,Salary,2025-08-25,43853.52,Active
A03076,C03076,B007,Savings,2022-09-28,260255.99,Active
